num_targets,target_fitness_cost,recomb_rate,shared_cas9,baseline_cleavage_rate,saturation_factor,target_cut_rate,drive_cut_rate,drive_r1_rate,drive_fitness_cost,drive_dominance,target_r1_rate,target_dominance,avg_max_load,avg_time_to_maximum_genetic_load,recovery_marker,avg_rate_genetic_load_fell_below_marker,avg_time_to_genetic_load_below_marker,drive_loss_rate,avg_time_to_drive_loss,drive_fixed_rate,avg_time_to_drive_fixation,disrupted_lost_rate,avg_time_to_disrupted_lost,disrupted_fixed_rate,avg_time_to_disrupted_fixation,simulation_timed_out_rate,avg_ending_genetic_load,avg_total_load,theoretical_potential_load,fraction_of_max_load_attained
5,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8389758999999998,14.95,0.2,1,33.5,1,294.45,0,-1,0,-1,0,-1,1,8.925e-5,25.84489836500001,0.89557384375,0.9368025940630311
6,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8854673999999999,15.05,0.2,1,35.2,0.95,297.8421052631579,0.05,27,0,-1,0,-1,1,0.0050735,28.69641949549999,0.9321229984375,0.9499469506538214
7,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9197000999999998,15.7,0.2,1,36.95,0.9,266,0.1,26.5,0,-1,0,-1,1,0.01007629999999999,31.062855343499972,0.955879948984375,0.9621502166429828
8,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.94307555,16,0.2,1,38.3,0.9,264.77777777777777,0.1,42.5,0,-1,0,-1,1,0.01009434999999999,32.34832635599998,0.9713219668398437,0.9709196149123012
9,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9593891,16.1,0.2,1,39.5,0.75,288.73333333333335,0.25,52,0,-1,0,-1,1,0.02516805,39.350927962999975,0.9813592784458984,0.9776125024459025
10,0.35,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9711685,16.4,0.2,1,40.55,0.95,259.2631578947368,0.05,35,0,-1,0,-1,1,0.00517485,31.579080422999983,0.987883530989834,0.9830799578437289
1,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.38930425,13.1,0.2,1,22.8,0.9,292.27777777777777,0.1,47,0.5,386,0,-1,0.5,0.0100138,20.45107405000001,0.45999999999999996,0.8463135869565218
2,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.58300855,13.7,0.2,1,25.9,0.9,307.8888888888889,0.1,30,0.05,394,0,-1,0.95,0.010042,23.72309517999998,0.6759999999999999,0.8624386834319527
3,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.71758345,14,0.2,1,28.4,0.85,292.8235294117647,0.15,22.666666666666668,0.1,486.5,0,-1,0.9,0.015034,27.632458031999988,0.8056,0.8907441037735849
4,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8076226000000002,14.2,0.2,1,30.1,0.85,283.52941176470586,0.15,28.333333333333332,0,-1,0,-1,1,0.0150698,28.067908947999975,0.88336,0.9142621354827026
5,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8682505,14.85,0.2,1,31.9,1,276.4,0,-1,0,-1,0,-1,1,6.8e-5,24.49122436599995,0.930016,0.9335866264666415
6,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.91127515,15.05,0.2,1,33.6,0.95,284.89473684210526,0.05,19,0,-1,0,-1,1,0.00511359999999999,28.509310653999982,0.9580096,0.9512171381163613
7,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9397461,15.5,0.2,1,34.95,0.9,280.05555555555554,0.1,54,0,-1,0,-1,1,0.01009839999999999,30.869323653,0.97480576,0.9640342092356944
8,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.95887,15.95,0.2,1,36.2,0.9,269.3333333333333,0.1,19,0,-1,0,-1,1,0.010085,31.352264487999992,0.984883456,0.9735872748785416
9,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.97189805,16.25,0.2,1,37.75,0.85,295.29411764705884,0.15,42.666666666666664,0,-1,0,-1,1,0.01513779999999999,35.5016575815,0.9909300736,0.9807937773743635
10,0.4,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9810500499999998,16.6,0.2,1,38.8,0.95,265.4736842105263,0.05,21,0,-1,0,-1,1,0.00512579999999999,31.512844103499994,0.99455804416,0.9864180937057233
1,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.41065725,13,0.2,1,21.8,0.75,301.8666666666667,0.25,33.2,0.5,367,0,-1,0.5,0.02501555,25.47981405500007,0.5049999999999999,0.8131826732673268
2,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.6143660499999999,13.15,0.2,1,25,0.8,288.9375,0.2,28.25,0.1,439.5,0,-1,0.9,0.0200286,26.635915202500037,0.7277499999999999,0.8441993129508759
3,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7468764999999999,13.85,0.2,1,27,0.9,278.5,0.1,55,0.05,461,0,-1,0.95,0.0100223,24.46608907900002,0.8502624999999999,0.8784069625556814
4,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8340315499999997,14,0.2,1,28.95,0.8,281.625,0.2,32.5,0,-1,0,-1,1,0.02006485,29.864205403000028,0.917644375,0.9088831934484422
5,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8913004500000001,14.7,0.2,1,30.7,0.85,292.52941176470586,0.15,32.333333333333336,0,-1,0,-1,1,0.0150511,29.976596868500025,0.95470440625,0.933587866741869
6,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9284461,15,0.2,1,32,0.75,279.6666666666667,0.25,20.2,0,-1,0,-1,1,0.02510334999999999,35.500436862000015,0.9750874234375,0.952167034138258
7,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9526979999999998,15.45,0.2,1,33.45,0.85,289.52941176470586,0.15,38,0,-1,0,-1,1,0.01504255,32.95840063750003,0.986298082890625,0.9659331357593733
8,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.96989655,16,0.2,1,34.85,0.95,276.10526315789474,0.05,23,0,-1,0,-1,1,0.00510125,28.841741944500058,0.9924639455898437,0.9772612439070203
9,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9799509999999998,16.4,0.2,1,36.1,0.95,280.2105263157895,0.05,21,0,-1,0,-1,1,0.00508684999999999,30.180838472500056,0.995855170074414,0.984029635480804
